기준일ID,시간대구분,시군구명,읍면동명,총생활인구수,남자 10대,남자 20대,남자 30대,남자 40대,남자 50대,남자 60대,남자 70대,여자 10대,여자 20대,여자 30대,여자 40대,여자 50대,여자 60대,여자 70대
평일(7월5일),6,성북구,성북동,20510.0292,728.5086,780.9667,620.1682,899.108,621.5578,378.7173,1025.1528,619.9612,777.6544,807.7902,798.2108,858.0131,443.9525,1942.7482
평일(7월5일),6,성북구,삼선동,32930.9932,968.5983,1493.8282,1108.6523,1230.4686,1057.987,509.1469,1212.1219,968.6953,1817.9285,1317.0931,1407.5414,1124.5963,732.2874,2507.2309
평일(7월5일),6,성북구,동선동,26100.8885,670.7545,1230.0754,1005.4106,802.8315,702.0544,398.7984,888.5593,1066.9728,1795.3819,1024.6722,1006.4808,794.1493,515.4627,1535.2611
평일(7월5일),6,성북구,돈암제1동,17182.6584,372.4077,463.2068,559.1545,664.896,595.7343,379.84,992.0549,578.5664,568.8883,688.5628,805.1997,754.057,508.4904,1589.6992
평일(7월5일),6,성북구,돈암제2동,14763.1951,392.1366,331.0157,527.9553,603.8626,527.8007,228.3035,667.2195,389.911,459.8029,643.4964,743.7859,631.0124,480.7743,1142.797
평일(7월5일),6,성북구,안암동,24628.811,1125.9576,1973.6187,706.474,637.4401,684.3004,394.8363,858.8124,960.0155,1426.7248,567.3138,683.1265,749.8204,604.3833,1700.2447
평일(7월5일),6,성북구,보문동,20901.5975,467.798,987.6882,833.8467,819.2199,717.0095,343.6412,888.4784,487.2911,925.1005,762.4272,868.0264,891.709,559.5608,1677.6385
평일(7월5일),6,성북구,정릉제1동,20660.6307,555.492,503.1881,761.2473,808.7581,648.7309,426.196,895.8978,506.9408,661.431,945.2614,1100.5268,814.4323,566.7389,1591.4033
평일(7월5일),6,성북구,정릉제2동,23649.9561,719.8856,706.5303,879.7379,951.6429,805.279,447.0416,1242.2362,681.2883,632.3711,976.9381,1030.8839,898.1795,697.3452,1899.6374
평일(7월5일),6,성북구,정릉제3동,17871.0809,706.6581,985.312,583.4305,661.456,567.8939,373.9984,824.6811,635.0085,642.8567,558.9356,569.9581,584.7957,415.8353,1464.5766
평일(7월5일),6,성북구,정릉제4동,21942.4858,680.0755,553.5529,818.3789,903.9824,670.5152,529.4919,1124.2429,634.6164,661.8229,1059.6544,909.628,880.7569,682.9896,1761.2273
평일(7월5일),6,성북구,길음제1동,38792.5859,1160.3551,695.3691,1424.6385,1749.0409,853.3487,645.1237,1481.0787,1111.0874,877.6458,2116.9591,1882.1003,1361.1891,917.0088,2449.1973
평일(7월5일),6,성북구,길음제2동,10100.1876,264.7217,307.6356,409.3138,473.5017,383.4369,284.5378,406.0837,269.7411,280.9832,431.2839,377.0404,430.8513,293.8544,931.6349
평일(7월5일),6,성북구,종암동,45359.6246,1389.2344,1913.8513,1605.1604,1646.8718,1528.3082,883.6135,2044.8518,1410.4207,1541.6064,1682.772,1613.8374,1731.4771,1162.6458,3955.01
평일(7월5일),6,성북구,월곡제1동,22427.4226,645.4845,545.7529,743.8432,962.7419,687.2313,458.4257,913.1515,703.4481,577.2575,1073.3457,874.5118,939.8882,565.467,1784.7295
평일(7월5일),6,성북구,월곡제2동,27108.8812,609.0077,1068.3871,1022.563,1154.9236,888.9963,654.2361,1177.3472,738.5412,1128.7812,1008.7578,1032.8402,960.3849,627.9943,2095.052
평일(7월5일),6,성북구,장위제1동,19762.2277,622.4378,586.5716,751.9291,660.4522,792.6952,430.9854,1045.0307,586.1281,570.9378,754.3904,989.9315,886.8752,561.7011,1351.9208
평일(7월5일),6,성북구,장위제2동,16150.1139,442.6112,506.0005,584.2763,566.3512,562.8811,408.7652,1025.8816,412.8014,521.661,541.9299,633.7755,713.0827,601.2112,1466.9485
평일(7월5일),6,성북구,장위제3동,12149.8314,301.5779,376.6798,446.1953,561.9847,535.209,342.3725,647.575,359.7048,347.885,482.4456,504.3501,529.8831,394.5466,986.7242
평일(7월5일),6,성북구,석관동,28684.6229,669.5339,1064.8964,955.1525,1202.67,1106.5229,652.0736,1592.0408,747.553,1023.0751,1000.0536,1126.1162,1167.596,908.2956,2768.745
평일(7월5일),6,강북구,삼양동,26976.7757,709.2072,860.0454,1002.7272,920.8727,877.9567,644.1525,1463.3808,765.1266,861.9797,994.4108,1142.5322,1264.9341,877.7327,2578.8192
평일(7월5일),6,강북구,미아동,25708.4053,623.4867,1047.7482,835.841,1012.6515,995.7145,555.7301,1542.8413,619.5351,1004.9088,900.5291,1018.831,1158.6134,811.9909,2218.1919
평일(7월5일),6,강북구,송중동,35714.4694,788.3843,1266.1987,1296.6264,1263.6909,1232.5497,796.4896,2021.6062,941.9007,1306.0722,1260.9849,1426.8245,1444.531,1102.7127,3377.8393
평일(7월5일),6,강북구,송천동,28706.3318,748.1072,854.3285,1073.5807,1091.5409,1063.9978,615.5009,1533.294,699.4789,913.074,1030.0514,1194.9302,1193.2815,950.2851,2796.7377
평일(7월5일),6,강북구,삼각산동,27262.6461,832.653,516.4913,1018.8007,1230.0058,700.9033,526.1883,1178.0427,949.4689,562.6054,1222.3164,1412.5099,955.3563,765.7096,1870.4774
평일(7월5일),6,강북구,번제1동,23025.5289,474.2489,924.1628,874.7512,986.6158,691.4086,478.6969,1248.0815,512.2723,1142.0437,814.8557,901.2372,975.209,695.1148,2096.798
평일(7월5일),6,강북구,번제2동,14633.3733,345.8297,505.976,395.6319,504.643,518.0423,318.3373,843.2702,423.1406,540.4678,499.8995,587.0963,765.3608,569.3837,1371.8427
평일(7월5일),6,강북구,번제3동,18361.1214,513.5182,431.4173,552.5529,639.6247,647.228,418.3588,1135.3727,501.1488,546.4507,613.3583,837.4213,887.3715,735.9063,1813.4448
평일(7월5일),6,강북구,수유제1동,21817.9081,562.1485,774.8979,702.6068,725.8528,642.3702,477.7978,1209.9491,533.0376,901.9865,724.7144,947.3566,1099.3437,777.0169,2156.565
평일(7월5일),6,강북구,수유제2동,22870.4665,492.4473,704.5279,689.4847,854.7016,756.0697,563.9954,1275.0553,565.2007,823.4649,823.525,934.2075,1096.6618,797.2798,2205.5567
평일(7월5일),6,강북구,수유제3동,28199.7933,673.9817,1365.9779,1164.92,1103.1344,1044.1565,561.3316,1430.1359,509.0155,1363.5171,960.7494,1135.1089,1281.0375,787.5269,2360.8517
평일(7월5일),6,강북구,우이동,21450.2963,555.2179,598.2086,662.0603,769.4892,678.3816,528.4181,1454.74,510.3902,621.9042,691.7808,943.0135,859.4916,780.7479,2525.317
평일(7월5일),6,강북구,인수동,33377.2335,843.4085,967.9392,1129.3421,1027.0721,940.0861,731.2898,2025.1809,721.3301,1168.0386,1103.1098,1420.4263,1592.7353,1151.5083,3662.1665
평일(7월5일),6,도봉구,창제1동,26994.7982,682.8921,712.0752,957.959,1028,890.7463,617.3512,1247.8466,701.371,1008.2129,1054.1034,1220.2184,1275.0656,761.569,2298.9237
평일(7월5일),6,도봉구,창제2동,31101.9339,945.9722,1026.5589,1279.9618,1067.2846,1018.8428,716.6456,1426.0247,725.2575,1201.7594,1279.714,1383.1792,1416.3417,885.689,2806.2017
평일(7월5일),6,도봉구,창제3동,14745.8914,512.4687,432.2868,532.5512,515.4713,458.6566,285.7517,695.1905,392.4818,412.5909,621.8844,644.8667,631.3288,425.235,1430.3419
평일(7월5일),6,도봉구,창제4동,37691.1987,1143.2833,942.5563,1364.1366,1594.2847,1386.288,855.4201,2030.1832,1087.087,1117.3979,1546.7816,1723.5392,1780.2513,1042.1572,2789.9285
평일(7월5일),6,도봉구,창제5동,24442.304,599.4196,721.4837,967.818,903.8284,901.3425,596.8481,1221.694,624.2313,800.7518,949.9106,1039.2796,1205.4286,697.532,1975.9426
평일(7월5일),6,도봉구,도봉제1동,20085.4856,443.6409,660.6418,680.1013,703.1559,768.1807,575.7923,1426.3287,363.821,660.5879,623.5442,678.6523,966.038,649.7042,2170.5453
평일(7월5일),6,도봉구,도봉제2동,22023.301,445.0133,626.3602,835.0582,745.3252,959.2008,573.3985,1411.7673,485.4714,793.6919,704.442,760.9598,951.6261,740.8498,1934.2523
평일(7월5일),6,도봉구,쌍문제1동,21096.3725,511.4576,587.4208,588.945,783.2611,600.0681,428.5854,1315.8214,698.6284,858.1784,737.2313,1048.0346,957.5776,703.7883,2024.0587
평일(7월5일),6,도봉구,쌍문제2동,20845.1879,507.0367,634.7874,754.7604,728.3328,840.5404,486.8726,1021.8135,501.8111,740.0664,818.9394,843.8439,1049.8944,615.7567,1885.775
평일(7월5일),6,도봉구,쌍문제3동,15155.531,274.9536,627.4094,666.8233,526.9852,529.4117,312.9527,820.075,372.5902,663.1388,662.2816,621.9399,638.1104,466.4466,1354.3141
평일(7월5일),6,도봉구,쌍문제4동,17245.6789,572.3312,490.0015,506.8896,596.8305,611.1414,336.9805,697.7413,488.862,612.2767,664.0767,919.1984,983.3957,467.5444,1286.0786
평일(7월5일),6,도봉구,방학제1동,24337.5592,621.1776,724.9669,843.5455,1008.5126,961.8667,654.4904,1300.0567,596.3626,729.9451,936.4019,1074.7592,1075.341,755.5977,1894.0055
평일(7월5일),6,도봉구,방학제2동,16125.4485,371.066,526.8202,621.5562,606.1746,465.4025,427.0486,904.7063,425.0797,574.4467,528.3524,764.9025,788.6604,574.297,1440.5676
평일(7월5일),6,도봉구,방학제3동,25677.988,760.2677,727.0441,677.1475,880.8395,936.3356,648.5336,1289.1627,567.7669,726.7874,803.9012,1176.9262,1232.7067,795.7662,2548.5167
평일(7월5일),6,노원구,월계1동,26645.5876,953.261,1191.1945,1008.3508,1002.99,920.647,748.232,1246.9785,697.1955,859.1286,888.3288,945.8282,1146.3799,757.7839,2066.6682
평일(7월5일),6,노원구,월계2동,22641.7737,763.9854,589.0686,720.5765,842.274,781.0996,559.5116,1140.4518,657.6051,645.2597,879.8763,987.834,891.7151,854.9863,2121.0936
평일(7월5일),6,노원구,월계3동,30498.3345,699.5891,1030.3923,1237.0988,996.0328,996.0076,608.4111,1299.7732,711.4858,976.7722,1379.6359,1267.8704,1302.2501,948.884,2318.5693
평일(7월5일),6,노원구,공릉1동,45335.6093,1150.4383,1884.6827,1899.5015,1606.1008,1614.8166,1036.8175,1678.4454,1088.9452,1868.8357,1866.5017,1609.2465,1948.4756,1373.7584,2935.9349
평일(7월5일),6,노원구,공릉2동,57452.0727,2321.434,2118.75,1838.6433,2200.9472,1789.8102,1182.8684,2383.835,2209.5274,1913.0963,2069.4939,2488.0896,2271.543,1362.4987,3603.3613
평일(7월5일),6,노원구,하계1동,29476.6479,1401.9351,1049.28,846.529,1150.1929,1084.0135,567.3663,1112.5863,1095.7203,922.392,871.8436,1374.4437,1388.5518,782.9103,2356.988
평일(7월5일),6,노원구,하계2동,22621.9615,991.2232,612.7096,594.7869,988.3196,820.2622,304.0269,817.3299,821.0201,718.842,827.6207,1244.3335,1033.4616,530.1845,1589.1012
평일(7월5일),6,노원구,중계본동,23462.8889,1288.1808,563.7326,391.2483,1156.6849,781.2519,256.5008,645.3875,1305.2597,562.8178,630.6591,1574.7906,818.1184,392.6884,1242.6392
평일(7월5일),6,노원구,중계1동,24005.7002,1245.3984,490.0406,455.0381,1238.6784,776.7196,389.8553,719.3953,1263.2994,532.9809,660.5614,1637.2221,974.5861,427.5386,1510.3102
평일(7월5일),6,노원구,중계4동,22320.2504,1048.0415,487.2345,599.9192,863.4102,679.3032,438.5097,1013.4661,739.0481,486.1942,728.2134,1321.2774,946.545,593.0347,2120.9871
평일(7월5일),6,노원구,중계2.3동,41331.1725,1388.7328,1149.5449,1266.0279,1680.962,1370.9019,779.5045,1686.2271,1478.8403,1181.188,1626.6548,2088.7693,1710.2705,1133.1227,3834.4534
평일(7월5일),6,노원구,상계1동,42162.1305,1206.3724,1196.6211,1534.3614,1644.786,1582.1022,1071.1555,2087.9209,1074.7795,1401.1894,1722.7312,1814.9815,2078.2126,1118.1099,3234.1251
평일(7월5일),6,노원구,상계2동,23689.486,806.6006,829.8463,856.3729,901.9817,856.9015,567.3536,978.7952,722.1013,904.192,730.1439,1014.6297,1107.5454,588.6133,1778.9889
평일(7월5일),6,노원구,상계3.4동,25159.3846,742.0453,683.0551,683.9442,945.6848,866.3568,734.2375,1592.6707,702.2011,702.3786,744.2116,1118.2088,1250.7616,902.2777,2720.9522
평일(7월5일),6,노원구,상계5동,24262.4517,829.8419,746.0662,788.2019,848.3532,840.4821,522.5235,1246.3265,878.2892,824.9039,852.1111,1174.4702,1082.131,733.6905,2223.1416
평일(7월5일),6,노원구,상계6.7동,35053.1482,1017.6242,971.5519,1324.8597,1382.5778,1030.6869,684.5926,1299.2563,1008.8338,1120.9104,1410.9875,1696.5709,1401.7666,873.9274,3075.5794
평일(7월5일),6,노원구,상계8동,20250.6947,612.6753,435.5295,896.8273,680.8964,484.5227,347.3559,581.8472,553.2887,600.8687,1092.5347,922.2552,801.6796,429.6702,1250.1833
평일(7월5일),6,노원구,상계9동,24371.3994,1045.3487,619.5172,872.3502,923.4729,642.5391,538.3545,989.0976,846.7979,661.2705,1047.3249,1313.6357,1117.4637,487.7681,1531.0272
평일(7월5일),6,노원구,상계10동,13502.1264,397.9785,405.2427,534.625,525.2412,483.1404,360.369,621.3242,500.6252,494.3771,488.6261,649.6737,581.2377,380.3946,895.138
평일(7월5일),6,은평구,녹번동,38318.5143,898.5633,1066.6507,1558.1066,1512.889,1391.6571,736.9258,2048.8415,899.3283,1402.6583,1594.2812,1490.5263,1704.9833,1285.219,3445.5457
평일(7월5일),6,은평구,불광제1동,38416.7765,893.5897,1134.9453,1458.518,1330.8828,1065.5929,795.0777,2184.2986,860.0876,1376.9349,1698.3815,1684.2743,1668.0489,1160.0222,4029.4957
평일(7월5일),6,은평구,불광제2동,27738.2685,778.3199,865.3898,1051.8466,1026.6368,877.5381,509.2733,1587.7717,710.5446,1082.9564,1041.3697,1180.2655,1315.7571,876.3293,2401.0823
평일(7월5일),6,은평구,갈현제1동,24790.9665,714.5984,973.5419,863.0275,855.3266,752.1407,490.2205,1239.6397,810.2824,1060.3375,929.3017,1142.2375,1135.8509,794.1614,2288.9691
평일(7월5일),6,은평구,갈현제2동,30172.5562,855.3176,966.997,1266.2236,1049.0707,942.3473,603.2225,1418.6734,1022.4814,1234.6421,1187.9157,1443.9121,1352.5986,974.9271,2320.6462
평일(7월5일),6,은평구,구산동,30890.22,974.3546,883.5942,986.5606,1114.5364,937.8052,740.1026,1504.3309,1155.0816,1130.8457,1262.5092,1379.8377,1420.5166,876.6379,2638.9156
평일(7월5일),6,은평구,대조동,35935.5018,722.4159,1483.5215,1507.7913,1268.1155,1081.5116,683.6672,1823.7763,961.7755,1607.3653,1448.3611,1569.1696,1545.9772,1131.458,3566.4755
평일(7월5일),6,은평구,응암제1동,26968.4612,1005.1212,777.047,1119.1504,1081.8285,950.9754,516.5291,1216.0833,1050.0582,922.6436,1148.6303,1072.4409,938.7192,689.6267,2295.9421
평일(7월5일),6,은평구,응암제2동,19213.9206,480.6498,499.6333,1003.7699,775.5462,529.102,339.451,716.5167,469.3908,565.4963,1100.5758,834.7175,681.6967,578.3921,1478.5744
평일(7월5일),6,은평구,응암제3동,26622.8395,724.9706,1029.0466,1221.2346,1026.9564,818.148,531.8248,1268.7989,608.3328,1090.5933,1120.7946,1131.9544,1096.8669,808.319,2279.2806
평일(7월5일),6,은평구,역촌동,50782.0276,1359.9104,1617.7705,2080.7663,1939.9218,1505.1786,972.4124,2165.2043,1367.5733,2063.2049,2240.0708,2350.7002,2163.8008,1577.5014,4244.5819
평일(7월5일),6,은평구,신사제1동,24750.0963,742.791,825.4035,1035.7743,858.9832,791.837,482.7781,1127.3713,637.6982,946.1473,1014.3551,1093.591,1178.5622,705.3897,1951.4256
평일(7월5일),6,은평구,신사제2동,19931.0331,731.1338,624.4568,691.0345,712.4955,727.7459,431.8312,1016.4208,450.9249,630.9134,701.783,849.8114,941.519,534.0734,1644.4061
평일(7월5일),6,은평구,증산동,14194.9132,367.4298,433.1172,546.3834,487.6598,515.0696,366.366,827.2261,342.5592,448.3647,576.6438,615.6692,579.3498,453.6142,1132.0149
평일(7월5일),6,은평구,수색동,13877.7826,311.0053,501.5188,630.01,735.5822,605.3824,375.9753,664.6488,287.2538,532.9283,501.0603,516.9832,477.9994,394.2979,1014.3255
평일(7월5일),6,은평구,진관동,65950.134,2209.8597,1581.1858,2323.943,3507.8168,2363.9035,1332.7775,2903.8497,1922.0962,1969.9868,2816.2554,2957.494,2445.2303,1610.5114,4968.5235
평일(7월5일),6,서대문구,천연동,20052.5139,576.8417,586.6953,782.6191,924.964,751.3669,372.3994,1137.5292,526.9946,636.059,758.5136,825.5449,818.8012,580.7555,1901.5126
평일(7월5일),6,서대문구,북아현동,28458.7634,541.122,1085.3758,1437.3857,1194.5636,1066.9477,438.7777,1013.3817,562.6447,1285.1199,1232.1394,1055.6465,1213.4541,638.1331,1699.9966
평일(7월5일),6,서대문구,충현동,38379.5948,818.2187,1478.3491,1727.2626,1964.6368,1306.498,716.8039,1560.649,1183.3968,1850.9584,1741.6725,1475.9112,1418.4195,938.4219,2647.5623
평일(7월5일),6,서대문구,신촌동,53938.1822,963.9343,3701.9088,1720.434,1656.4062,1390.6846,722.6574,1790.5223,1868.2091,5207.1489,1744.8883,1492.1164,1479.6692,1065.6289,2442.1635
평일(7월5일),6,서대문구,연희동,48461.2364,1027.2152,3008.7398,1829.042,1843.9438,1421.054,768.0628,1925.9456,1186.7573,2774.0687,1941.9048,1758.4294,1602.682,1101.7441,3264.9256
평일(7월5일),6,서대문구,홍제제1동,31550.1513,786.3185,920.5067,984.795,1205.3381,1256.1424,737.3045,1659.0065,868.1547,989.8676,1144.2916,1286.9278,1448.3929,899.6068,2811.9532
평일(7월5일),6,서대문구,홍제제3동,19213.5631,555.6826,619.0833,572.7533,799.6426,644.4611,427.6523,1082.7992,537.3575,604.588,616.6119,881.0638,841.9468,649.0453,1914.1964
평일(7월5일),6,서대문구,홍제제2동,8115.5164,188.0927,231.5465,265.0296,281.8014,319.6214,148.4264,406.7767,219.752,300.1506,318.9572,323.2778,371.9778,226.8588,831.1774
평일(7월5일),6,서대문구,홍은제1동,16424.1982,594.9685,483.1723,509.0239,634.0474,690.6417,393.907,902.701,573.6817,567.0051,522.873,739.862,695.6107,476.3329,1426.5804
평일(7월5일),6,서대문구,홍은제2동,29934.3841,976.0331,993.2793,1081.1272,1282.551,958.2728,626.1252,1601.5504,931.8025,1097.7625,1067.1679,1339.975,1194.3771,926.109,2575.5115
평일(7월5일),6,서대문구,남가좌제1동,17422.6577,377.5289,412.0625,677.0984,666.6318,481.7818,245.2904,771.5728,363.8465,479.6314,908.1582,703.7254,579.232,432.6519,1086.6109
평일(7월5일),6,서대문구,남가좌제2동,21081.2992,582.9112,933.2265,641.7942,824.8424,596.426,398.4379,991.1879,673.7577,753.8513,808.9853,967.3789,787.9373,582.1365,1764.7834
평일(7월5일),6,서대문구,북가좌제1동,17689.13,473.7118,512.934,707.52,788.3537,609.8229,398.102,796.0808,439.1867,581.8491,804.8829,794.785,670.4779,514.4911,1377.3057
평일(7월5일),6,서대문구,북가좌제2동,36635.3848,1094.2273,1269.5939,1418.8081,1424.3102,1244.6609,797.4065,1843.1632,977.8475,1296.0698,1308.8016,1586.676,1654.707,1117.4374,3237.8056
평일(7월5일),6,마포구,아현동,29065.1932,522.9698,862.864,1556.0962,1048.2825,890.3165,468.3249,1168.0637,587.4696,1331.8554,1624.7906,1085.7163,1134.5755,640.9794,1543.8566
평일(7월5일),6,마포구,공덕동,38637.8361,915.7764,1567.5911,1834.1515,1649.0306,1344.6304,749.7515,1499.1805,925.9251,2018.0939,1793.2568,1595.2585,1591.8595,924.5211,2561.654
평일(7월5일),6,마포구,도화동,23592.6117,443.6152,793.2953,1082.1281,952.0755,833.3988,513.4605,1134.9975,502.7832,1077.0853,1143.9294,963.4058,972.8451,601.7378,1691.9854
평일(7월5일),6,마포구,용강동,24075.0521,448.8499,691.8488,1176.1893,1130.6206,732.1356,381.4872,909.6089,411.1003,963.7566,1176.7773,969.0911,845.0054,561.3932,1798.2741
평일(7월5일),6,마포구,대흥동,21567.5295,728.2695,1360.1069,752.7405,757.228,623.0354,340.1382,781.975,730.9278,1543.1777,611.1711,661.2019,645.1051,469.3903,1304.4948
평일(7월5일),6,마포구,염리동,10436.9912,303.1211,438.6975,380.0216,431.5852,369.8284,175.1702,454.6713,322.2998,532.2456,397.4883,461.2355,404.829,220.6278,753.5521
평일(7월5일),6,마포구,신수동,23507.6598,687.4315,880.3568,874.283,1030.7889,777.111,441.4403,1027.2036,570.9647,877.1382,1072.1489,1003.2861,820.5684,499.6349,1684.2082
평일(7월5일),6,마포구,서강동,29406.8874,715.034,1398.3412,1258.755,1189.6652,880.3456,481.8765,960.3861,838.3098,1491.2975,1366.8696,1051.9933,1050.5166,645.6855,1798.0577
평일(7월5일),6,마포구,서교동,48383.9535,1219.3073,3066.5759,2435.0532,1848.7052,1373.9311,731.3478,1839.6344,1369.6448,3328.9044,2180.6551,1492.3986,1237.7311,978.043,2885.6884
평일(7월5일),6,마포구,합정동,23768.9317,274.0927,1286.543,1323.8712,1011.8769,846.0322,437.5705,794.6665,376.2307,1667.7389,1199.4404,759.8204,715.7148,387.5597,1563.6696
평일(7월5일),6,마포구,망원제1동,23205.6701,566.0527,1009.6561,1226.1844,945.7151,621.4327,454.5031,931.087,466.4379,1374.9614,1347.7696,856.6125,798.8045,599.2194,1460.1638
