사업장명,소재지전체주소,시군구명,읍면동명,소재지면적,시설총규모,전화번호,위치정보(X),위치정보(Y)
썬더치킨,서울특별시 동대문구 장안동 349-1번지 1층 ,동대문구,장안동,21,21,,206336.0018,452005.4764
석이네꽃닭발,서울특별시 동대문구 장안동 351-2번지 1층 ,동대문구,장안동,74.39,74.39,260851526,206188.1044,452002.0446
치킨마루홈타운점,서울특별시 동대문구 장안동 355-1번지 ,동대문구,장안동,50.23,50.23,,206523.1603,452051.2376
네네치킨 장안점,서울특별시 동대문구 장안동 358-5번지 ,동대문구,장안동,28,28,222451917,206319.3445,451739.4351
강떡,서울특별시 동대문구 장안동 361-2번지 ,동대문구,장안동,26.86,26.86,222422972,206056.2366,451859.5836
샾포차,서울특별시 동대문구 장안동 363-10번지 1층 ,동대문구,장안동,28.86,28.86,22459166,206140.9833,452003.548
에스칠공팔공(S7080),서울특별시 동대문구 장안동 363-1번지 지하1층 ,동대문구,장안동,148.76,148.76,222152012,206094.9259,452001.0496
챠드킹버거,서울특별시 동대문구 장안동 365-6번지 외1필지 화성빌딩 103호 ,동대문구,장안동,56.1,56.1,,206170.322,452143.5641
대한닭발1979,서울특별시 동대문구 장안동 366-1번지 1층 ,동대문구,장안동,72.6,72.6,222153009,206277.7374,452356.9485
킹,서울특별시 동대문구 장안동 366-6번지 지상2층 ,동대문구,장안동,89.1,89.1,,206228.4655,452263.7563
둘둘치킨,서울특별시 동대문구 장안동 366-9번지 ,동대문구,장안동,76,76,222482278,206253.3543,452240.3085
영광푸드한식부페,서울특별시 동대문구 장안동 367-2번지 ,동대문구,장안동,149.6,149.6,02  22466866,206295.8718,452391.783
블루호프,서울특별시 동대문구 장안동 367-2번지 1층 ,동대문구,장안동,34.3,34.3,222475096,206295.8718,452391.783
맥주창고BK,서울특별시 동대문구 장안동 367-3번지 ,동대문구,장안동,198,198,,206316.7198,452375.1455
팝콘,서울특별시 동대문구 장안동 367-3번지 ,동대문구,장안동,180.9,180.9,,206316.7198,452375.1455
짬봉타운,서울특별시 동대문구 장안동 372-11번지 1층 ,동대문구,장안동,246,246,,206199.5408,452323.8114
블루,서울특별시 동대문구 장안동 372-1번지 (장한로115) ,동대문구,장안동,43.82,43.82,22462211,206231.3785,452380.0136
에이비씨(ABC),서울특별시 동대문구 장안동 372-6번지 ,동대문구,장안동,208.57,208.57,,206148.9554,452299.9218
노가리원츄,서울특별시 동대문구 장안동 373-1번지 ,동대문구,장안동,33.1,33.1,,206160.7129,452248.4405
쭈소반장안점,서울특별시 동대문구 장안동 373-5번지 ,동대문구,장안동,99,99,,206103.2867,452194.3122
꼬꼬맘치킨,서울특별시 동대문구 장안동 374-11번지 1층 ,동대문구,장안동,49.5,49.5,222464888,206078.2014,452142.4151
대박소곱창,서울특별시 동대문구 장안동 375-3번지 (장한로69) ,동대문구,장안동,25.16,25.16,222452322,206013.8828,451972.1204
탱크호프,서울특별시 동대문구 장안동 376-4번지 (장일중앙길47) ,동대문구,장안동,29.7,29.7,222486402,205936.1506,451872.9274
술친구,서울특별시 동대문구 장안동 377-9번지 ,동대문구,장안동,23.1,23.1,,205911.2299,451886.661
촌닭비어촌,서울특별시 동대문구 장안동 381-1번지 외1필지 상가 105호106호 ,동대문구,장안동,71.28,71.28,222133313,206035.3139,452151.2881
황금오로치킨,서울특별시 동대문구 장안동 382-10번지 ,동대문구,장안동,24,24,,206034.8031,452234.1156
산울림,서울특별시 동대문구 장안동 382-1번지 (장미공원2길8) ,동대문구,장안동,25.84,25.84,222479440,206115.4722,452284.0783
맥킨하우스,서울특별시 동대문구 장안동 382-23번지 ,동대문구,장안동,99.1,99.1,,206020.8639,451931.5039
한강호프,서울특별시 동대문구 장안동 389-10번지 (장안벌길1) ,동대문구,장안동,21.12,21.12,222149202,206031.788,452491.129
짱닭치킨,서울특별시 동대문구 장안동 390-13번지 ,동대문구,장안동,26,26,,205959.3945,452257.9166
뮤즈,서울특별시 동대문구 장안동 391-15번지 (장미1길11) ,동대문구,장안동,20,20,,206038.078,452370.0841
지투,서울특별시 동대문구 장안동 391-37번지 (장미공원길32-3) ,동대문구,장안동,29.7,29.7,,205957.966,451966.8583
호식이두마리치킨,서울특별시 동대문구 장안동 393-1번지 109호 ,동대문구,장안동,36.3,36.3,,205896.2216,452178.14
직밥,서울특별시 동대문구 장안동 399-31번지 ,동대문구,장안동,35.17,35.17,,205670.8738,451875.8768
비에이치씨치킨장한평점,서울특별시 동대문구 장안동 401-4번지 ,동대문구,장안동,24,24,,205652.594,451763.0722
호프광장,서울특별시 동대문구 장안동 409-8번지 ,동대문구,장안동,46,46,,205407.451,451532.1952
코리나,서울특별시 동대문구 장안동 417-8번지 ,동대문구,장안동,39.6,39.6,,205661.3384,451490.1963
돈태자,서울특별시 동대문구 장안동 423-10번지 1층 ,동대문구,장안동,29.37,29.37,202144861,205735.7023,451621.2437
장안동봉구비어,서울특별시 동대문구 장안동 424-7번지 1층104호 ,동대문구,장안동,33.6,33.6,,205790.2696,451661.4682
왕노가리와호프,서울특별시 동대문구 장안동 426-4번지 1층(외 1필지 213-20) ,동대문구,장안동,33.3,33.3,,205862.4743,451789.1108
"굽네치킨 장안1,3점",서울특별시 동대문구 장안동 428-14번지 1층 ,동대문구,장안동,29.92,29.92,02  22449299,205870.9276,451814.8936
보르조미음식점,서울특별시 동대문구 장안동 429-1번지 지하1층 ,동대문구,장안동,264.46,264.46,,205920.255,451840.5001
바닷가에서,서울특별시 동대문구 장안동 430-1번지 (지상1층) (안골공원1길 18) ,동대문구,장안동,56.98,56.98,222472520,205889.7413,451784.5859
행운가득,서울특별시 동대문구 장안동 432-3번지 ,동대문구,장안동,159.55,159.55,,205726.5549,451436.9848
노랑통닭,서울특별시 동대문구 장안동 433-11번지 ,동대문구,장안동,98,98,264057272,205873.2023,451525.8338
또또롱,서울특별시 동대문구 장안동 433-13번지 1층 ,동대문구,장안동,30,30,,205886.5892,451543.2674
대한곱창,서울특별시 동대문구 장안동 433-20번지 ,동대문구,장안동,121.4,121.4,22479491,205856.9506,451496.8534
돈치킨,서울특별시 동대문구 장안동 433-21번지 압구정빌딩 (지상1층) ,동대문구,장안동,95,95,22428292,205779.8791,451178.2526
깜닭,서울특별시 동대문구 장안동 433-8번지 1층 ,동대문구,장안동,115.5,115.5,02  22493592,205831.6905,451457.7208
대가참치,서울특별시 동대문구 장안동 433-9번지 ,동대문구,장안동,105,105,,205838.949,451456.3297
혼술,서울특별시 동대문구 장안동 436-2번지 ,동대문구,장안동,99,99,,206020.5258,451795.416
다사랑마을,서울특별시 동대문구 장안동 447-1번지 (장평4길12) ,동대문구,장안동,32.25,32.25,222481661,206015.3231,451725.7159
성은식당,서울특별시 동대문구 장안동 460-11번지 1층 ,동대문구,장안동,30.75,30.75,,205993.5231,451492.9028
카이시,서울특별시 동대문구 장안동 460-3번지 1층 ,동대문구,장안동,26.44,26.44,,205928.0828,451533.5852
내가꼬신닭,서울특별시 동대문구 장안동 460-5번지 ,동대문구,장안동,28,28,,205975.5386,451500.9066
더샷(The shot),서울특별시 동대문구 장안동 463-1번지 ,동대문구,장안동,120.76,120.76,,205883.8318,451493.1388
주궁,서울특별시 동대문구 장안동 463-1번지 (장평1길 7-13) ,동대문구,장안동,97.91,97.91,222429340,205883.8318,451493.1388
육수당,서울특별시 동대문구 장안동 463-5번지 ,동대문구,장안동,106.14,106.14,222482529,205880.6851,451404.5229
칠칠켄터키,서울특별시 동대문구 장안동 463-8번지 ,동대문구,장안동,103.08,103.08,222431834,205853.3943,451404.1137
길목치킨,서울특별시 동대문구 장안동 463-8번지 ,동대문구,장안동,32.3,32.3,222471547,205853.3943,451404.1137
보보스빠,서울특별시 동대문구 장안동 463-9번지 2층 ,동대문구,장안동,106.58,106.58,222124175,205870.7701,451471.0134
치킨뱅이,서울특별시 동대문구 장안동 464-3번지 ,동대문구,장안동,111.8,111.8,222124547,205829.1122,451376.9038
행복노가리,서울특별시 동대문구 장안동 522번지 1층 ,동대문구,장안동,26.64,26.64,,205948.0077,452771.9384
아씨,서울특별시 동대문구 장안동 522번지 1층 ,동대문구,장안동,19.8,19.8,,205948.0077,452771.9384
종국이두마리치킨,서울특별시 동대문구 장안동 535번지 ,동대문구,장안동,28.05,28.05,22420333,205931.5199,452705.8377
별대봉닭도리,서울특별시 동대문구 장안동 543번지 1층 ,동대문구,장안동,67.34,67.34,233945504,205920.513,452662.5293
씨에프바베큐치킨,서울특별시 동대문구 장안동 568번지 ,동대문구,장안동,86.6,86.6,,205746.4714,451709.0601
챠오챠오,서울특별시 동대문구 장안동 93-36번지 지상1층 ,동대문구,장안동,33,33,,206280.7743,453495.6117
또바기치킨(휘경주공점),서울특별시 동대문구 장안동 93-78번지 ,동대문구,장안동,29.7,29.7,,206357.8998,453555.9205
BBQ CAFE 장안행복점,서울특별시 동대문구 장안동 93-80번지 1층 ,동대문구,장안동,88,88,,206286.9814,453548.3177
바이젠스콜,서울특별시 동대문구 장안동 94-27번지 마루하우스 ,동대문구,장안동,112.3,112.3,,206245.4871,453547.8563
포마토,서울특별시 동대문구 장안동 99-8번지 ,동대문구,장안동,50.35,50.35,,206198.5282,453283.4311
마수리요리주점,서울특별시 동대문구 전농동 103-103번지 ,동대문구,전농동,114,114,222471060,204687.5733,453778.806
썬더치킨,서울특별시 동대문구 전농동 103-287번지 1층 ,동대문구,전농동,39.6,39.6,,204611.6741,453942.9177
시립대봉순비어,서울특별시 동대문구 전농동 103-287번지 2층 ,동대문구,전농동,126.68,126.68,,204611.6741,453942.9177
주향,서울특별시 동대문구 전농동 103-292번지 ,동대문구,전농동,163.08,163.08,02 959 8406,204643.316,453889.9689
수리수리치킨,서울특별시 동대문구 전농동 103-293번지 ,동대문구,전농동,15,15,,204653.8895,453876.466
싸야술집,서울특별시 동대문구 전농동 103-293번지 1층 ,동대문구,전농동,53.1,53.1,22122196,204657.8188,453867.4716
다오레,서울특별시 동대문구 전농동 103-340번지 ,동대문구,전농동,112.2,112.2,964 1777,204734.2316,453821.6647
둘둘치킨,서울특별시 동대문구 전농동 103-340번지 씨티빌라트 ,동대문구,전농동,73.92,73.92,222430262,204734.2316,453821.6647
봉구비어,서울특별시 동대문구 전농동 103-351번지 ,동대문구,전농동,71.34,71.34,,204627.7302,453920.9523
베리베리치킨,서울특별시 동대문구 전농동 103-400번지 ,동대문구,전농동,25,25,,204653.0129,453962.8481
이팔사팔공사팔(2842048),서울특별시 동대문구 전농동 103-94번지 295 (전농로 225) ,동대문구,전농동,101.02,101.02,222448379,204673.8563,453826.7446
60계치킨전농점,서울특별시 동대문구 전농동 10번지 ,동대문구,전농동,13.8,13.8,,205548.8089,453122.1227
짱치킨,서울특별시 동대문구 전농동 1-109번지 지상1층 ,동대문구,전농동,41,41,222171355,205916.5075,453036.3788
교촌치킨장안1호점,서울특별시 동대문구 전농동 1-171번지 ,동대문구,전농동,30,30,,206017.4516,453528.9704
꼬꼬스토리휘경점,서울특별시 동대문구 전농동 1-205번지 ,동대문구,전농동,33,33,,206059.8646,453662.8438
구름산추어탕,서울특별시 동대문구 전농동 1-216번지 ,동대문구,전농동,194,194,,205961.8827,453256.4815
취중진닭,서울특별시 동대문구 전농동 124-13번지 지상1층 ,동대문구,전농동,35,35,222148909,204716.7179,453710.3653
숙이네,서울특별시 동대문구 전농동 124-26번지 (배봉로138-1) ,동대문구,전농동,18,18,222443157,204680.4378,453651.8
식생원,서울특별시 동대문구 전농동 124-2번지 우성빌딩 ,동대문구,전농동,144.24,43.26,,204835.1724,453935.6161
개인의취향,서울특별시 동대문구 전농동 124-69번지 2층 ,동대문구,전농동,129.42,129.42,,204746.8913,453702.7071
샤카브라,서울특별시 동대문구 전농동 127-138번지 ,동대문구,전농동,230.31,230.31,222121685,204677.7989,453724.1607
감성맥주,서울특별시 동대문구 전농동 130-13번지 ,동대문구,전농동,60,60,,204663.0382,453626.0006
교촌치킨 시립대점,서울특별시 동대문구 전농동 141-141번지 (전농로189) ,동대문구,전농동,36.3,36.3,222431560,204852.8401,453522.4807
헤네시,서울특별시 동대문구 전농동 141-240번지 1층 ,동대문구,전농동,19.84,19.84,,204810.5445,453598.401
숙이,서울특별시 동대문구 전농동 141-249번지 (전농로203) ,동대문구,전농동,20.92,20.92,222481769,204788.7187,453639.023
석도,서울특별시 동대문구 전농동 152-11번지 ,동대문구,전농동,231,231,,204843.5714,453750.9269
전농포차,서울특별시 동대문구 전농동 15-2번지 지상1층 ,동대문구,전농동,29.7,29.7,222126999,205131.3528,452954.0202
굽네치킨 시립대점,서울특별시 동대문구 전농동 155번지 삼성아파트상가 201호,동대문구,전농동,57.6,57.6,222145292,204981.3302,453696.3054
샘터,서울특별시 동대문구 전농동 183-23번지 (전농시장길 6) ,동대문구,전농동,56,56,222434666,205001.2388,453232.1873
정거장호프,서울특별시 동대문구 전농동 183-28번지 1층 ,동대문구,전농동,21,21,22420092,205003.7899,453264.427
불타는돼지,서울특별시 동대문구 전농동 183-5번지 1층 ,동대문구,전농동,89.1,89.1,,204996.6763,453216.3327
치킨앤뱅이,서울특별시 동대문구 전농동 183-6번지 (전농시장길12) ,동대문구,전농동,31.38,31.38,222136953,204987.1421,453239.7439
호식이두마리치킨 전농점,서울특별시 동대문구 전농동 204-10번지 1층 ,동대문구,전농동,33,33,222442999,204958.3504,453233.9533
그린원통술,서울특별시 동대문구 전농동 204-196번지 ,동대문구,전농동,24.6,24.6,222499438,204972.3462,453217.6397
대마족발,서울특별시 동대문구 전농동 204-220번지 ,동대문구,전농동,24,24,,204951.7368,453178.9974
허니팝 전농점,서울특별시 동대문구 전농동 26-15번지 1층 ,동대문구,전농동,180,180,02  22450256,205114.1198,452905.0354
피자와치킨의러브레터,서울특별시 동대문구 전농동 27-17번지 ,동대문구,전농동,24.41,24.41,,205158.7148,452981.1038
한국통닭,서울특별시 동대문구 전농동 295-100번지 ,동대문구,전농동,37,37,,205084.4562,453198.4438
